"","international.plan","voice.mail.plan","number.vmail.messages","number.customer.service.calls","total.charge","charge_category","minutes_category","Avg_Min_call","Churn"
"1213","1","1",-0.567533059487881,"1",0.0817255969090565,"3","2","2","1"
"1214","1","1",-0.567533059487881,"1",0.688492744639592,"3","3","3","1"
"1215","1","1",-0.567533059487881,"2",-0.816566483363022,"2","2","2","1"
"1216","1","1",-0.567533059487881,"1",0.319886643493843,"3","2","2","1"
"1217","1","1",-0.567533059487881,"3",-1.11500895667674,"2","2","2","1"
"1218","1","2",1.82940612560545,"4",-0.12678884636642,"2","2","3","1"
"1219","1","2",1.59744426898352,"3",1.49092747421157,"3","3","3","1"
"1220","1","1",-0.567533059487881,"1",0.0807373767987464,"3","3","2","1"
"1221","1","1",-0.567533059487881,"2",-0.476618765416272,"2","2","2","1"
"1222","1","1",-0.567533059487881,"2",-0.716756252221679,"2","2","2","1"
"1223","1","1",-0.567533059487881,"3",0.59065895371887,"3","3","3","1"
"1224","1","2",1.82940612560545,"1",0.189441588932882,"3","3","2","1"
"1225","1","1",-0.567533059487881,"1",-0.685133208691749,"2","2","2","1"
"1226","1","1",-0.567533059487881,"1",-2.20600395845933,"1","1","2","1"
"1227","1","1",-0.567533059487881,"2",-0.160388330116971,"2","2","2","1"
"1228","1","2",1.98404736335341,"0",-0.34716193096562,"2","2","2","1"
"1229","1","2",2.29332983884932,"1",-0.19003493342628,"2","3","3","1"
"1230","1","1",-0.567533059487881,"2",-1.15453776108915,"2","2","3","1"
"1231","1","1",-0.567533059487881,"1",1.02745224247603,"3","3","3","1"
"1232","1","1",-0.567533059487881,"0",1.60160812656632,"3","3","3","2"
"1233","1","1",-0.567533059487881,"0",0.974088356519274,"3","3","3","2"
"1234","1","1",-0.567533059487881,"0",-2.56868073894321,"1","1","2","1"
"1235","1","1",-0.567533059487881,"2",-1.39072236745332,"2","2","2","1"
"1236","1","1",-0.567533059487881,"4",-0.105048003939594,"2","2","3","1"
"1237","1","1",-0.567533059487881,"0",-0.430172420231687,"2","2","2","1"
"1238","1","1",-0.567533059487881,"3",-0.928235355828087,"2","2","2","1"
"1239","2","2",1.2881617934876,"3",1.34862377832688,"3","3","3","1"
"1240","1","1",-0.567533059487881,"2",-0.432148860452308,"2","2","2","1"
"1241","1","2",2.06136798222739,"4",-0.302692026001656,"2","3","3","2"
"1242","1","1",-0.567533059487881,"5",0.491836942687839,"3","3","2","1"
"1243","2","1",-0.567533059487881,"3",1.24881354718554,"3","3","3","1"
"1244","1","2",2.13868860110137,"1",0.133113042645193,"3","3","2","1"
"1245","1","2",2.3706504577233,"1",0.93159489177593,"3","3","3","1"
"1246","1","1",-0.567533059487881,"2",-0.447960382217272,"2","2","2","1"
"1247","1","1",-0.567533059487881,"5",0.251699455882432,"3","3","3","1"
"1248","1","1",-0.567533059487881,"1",-0.806684282259918,"2","2","3","1"
"1249","2","1",-0.567533059487881,"0",0.242805474889639,"3","3","2","1"
"1250","1","1",-0.567533059487881,"2",1.16086195736792,"3","3","2","1"
"1251","1","1",-0.567533059487881,"1",-1.38380482668114,"2","2","2","1"
"1252","1","1",-0.567533059487881,"3",-0.259210341148003,"2","2","2","1"
"1253","1","1",-0.567533059487881,"2",0.504683804121873,"3","2","2","1"
"1254","2","1",-0.567533059487881,"4",0.365344768568119,"3","3","2","1"
"1255","1","2",1.98404736335341,"2",0.511601344894046,"3","3","3","2"
"1256","1","1",-0.567533059487881,"0",-0.820519363804262,"2","3","3","1"
"1257","1","1",-0.567533059487881,"2",-0.453889702879135,"2","2","3","1"
"1258","1","1",-0.567533059487881,"1",-0.129753506697351,"2","2","2","1"
"1259","2","1",-0.567533059487881,"2",0.856490163392346,"3","3","3","1"
"1260","1","2",0.97887931799169,"2",-0.257233900927382,"2","2","2","1"
"1261","1","2",1.13352055573965,"3",-1.41641609032138,"2","1","2","1"
"1262","1","1",-0.567533059487881,"3",-0.356055911958413,"2","2","2","1"
"1263","1","1",-0.567533059487881,"4",-0.12876528658704,"2","2","2","1"
"1264","1","2",1.82940612560545,"1",-0.240434159052105,"2","2","2","2"
"1265","1","1",-0.567533059487881,"1",-1.04188066851377,"2","2","2","1"
"1266","1","2",2.44797107659728,"1",1.43361070781357,"3","3","2","1"
"1267","1","1",-0.567533059487881,"0",-0.948987978144603,"2","2","2","1"
"1268","1","1",-0.567533059487881,"1",0.21414709169064,"3","3","3","1"
"1269","1","1",-0.567533059487881,"0",0.796208736663417,"3","3","2","1"
"1270","1","2",-0.0295746311097671,"4",-1.01421050542508,"2","2","2","2"
"1271","1","1",-0.567533059487881,"0",0.353486127244395,"3","3","3","1"
"1272","2","2",2.29332983884932,"1",1.73995894200977,"3","3","3","1"
"1273","1","1",-0.567533059487881,"4",0.0708551756956438,"3","3","3","1"
"1274","1","1",-0.567533059487881,"6",-1.39467524789456,"2","2","2","2"
"1275","1","1",-0.567533059487881,"0",-0.260198561258313,"2","2","2","1"
"1276","1","2",1.52012365010954,"2",-1.14366733987574,"2","3","3","1"
"1277","1","1",-0.567533059487881,"1",1.9148739015347,"3","3","3","2"
"1278","1","2",1.2881617934876,"1",0.579788532505458,"3","3","3","1"
"1279","1","1",-0.567533059487881,"0",1.54527958027864,"3","3","3","2"
"1280","1","1",-0.567533059487881,"2",-0.292809824898553,"2","3","3","1"
"1281","1","1",-0.567533059487881,"0",-0.703909390787645,"2","2","3","2"
"1282","1","1",-0.567533059487881,"0",-0.614969580859716,"2","2","2","1"
"1283","1","1",-0.567533059487881,"4",1.33775335711347,"3","3","3","1"
"1284","1","1",-0.567533059487881,"2",-1.66643577822989,"2","1","2","1"
"1285","1","1",-0.567533059487881,"5",1.77652308609125,"3","3","3","2"
"1286","1","2",0.768891352926085,"4",0.706280706625179,"3","3","3","1"
"1287","1","2",0.514955604747818,"1",-1.21580740792839,"2","2","2","1"
"1288","1","1",-0.567533059487881,"2",-0.539864852476132,"2","2","2","1"
"1289","1","1",-0.567533059487881,"1",0.701339606073626,"3","2","2","1"
"1290","1","1",-0.567533059487881,"0",-0.797790301267124,"2","3","3","1"
"1291","1","1",-0.567533059487881,"0",1.0818043485431,"3","3","2","1"
"1292","1","2",1.75208550673147,"1",-0.0368608163281805,"2","3","3","1"
"1293","1","1",-0.567533059487881,"0",0.829808220413968,"3","3","3","1"
"1294","1","1",-0.567533059487881,"1",0.567929891181734,"3","3","2","1"
"1295","1","1",-0.567533059487881,"1",-1.14169089965512,"2","2","2","1"
"1296","1","1",-0.567533059487881,"0",-0.0951658028364888,"2","2","2","1"
"1297","1","1",-0.567533059487881,"2",0.937524212437792,"3","3","2","1"
"1298","1","2",1.82940612560545,"2",0.418708654524876,"3","3","2","1"
"1299","1","2",1.13352055573965,"1",1.42175206648985,"3","3","3","1"
"1300","1","1",-0.567533059487881,"2",1.62433718910346,"3","3","3","2"
"1301","1","1",-0.567533059487881,"3",0.144971683968918,"3","2","3","1"
"1302","1","1",-0.567533059487881,"3",-1.6002250308391,"2","2","2","1"
"1303","1","1",-0.567533059487881,"1",1.45732799046102,"3","3","3","2"
"1304","1","1",-0.567533059487881,"1",0.49282516279815,"3","3","2","1"
"1305","1","1",-0.567533059487881,"3",-1.45495667462349,"2","2","2","1"
"1306","1","1",-0.567533059487881,"2",-0.524053330711168,"2","2","2","1"
"1307","1","1",-0.567533059487881,"3",0.266522757537086,"3","3","3","2"
"1308","1","1",-0.567533059487881,"3",-0.0823189414024551,"2","2","2","1"
"1309","1","1",-0.567533059487881,"0",-0.147541468682936,"2","2","2","1"
"1310","2","1",-0.567533059487881,"2",-0.138647487690144,"2","3","2","1"
"1311","1","1",-0.567533059487881,"1",-1.96981935209516,"1","2","2","2"
"1312","1","1",-0.567533059487881,"1",0.220076412352501,"3","3","3","1"
"1313","1","1",-0.567533059487881,"1",-0.245375259603658,"2","3","3","1"
"1314","1","1",-0.567533059487881,"2",0.0372556919450933,"2","2","2","1"
"1315","1","1",-0.567533059487881,"3",-0.71972091255261,"2","2","2","1"
"1316","1","1",-0.567533059487881,"2",0.0510907734894371,"3","2","2","1"
"1317","1","1",-0.567533059487881,"2",0.148924564410159,"3","3","3","1"
"1318","1","2",1.6747648878575,"2",1.07488680777093,"3","4","3","1"
"1319","1","1",-0.567533059487881,"2",0.0728316159162647,"3","2","2","1"
"1320","1","1",-0.567533059487881,"3",0.849572622620173,"3","3","3","1"
"1321","1","2",1.82940612560545,"2",-0.0635427593065593,"2","2","2","1"
"1322","1","1",-0.567533059487881,"1",0.287275379853604,"3","2","3","1"
"1323","2","1",-0.567533059487881,"2",-1.39368702778425,"2","2","2","2"
"1324","1","1",-0.567533059487881,"0",0.544212608534286,"3","3","2","1"
"1325","1","1",-0.567533059487881,"2",-0.433137080562618,"2","2","2","1"
"1326","1","2",1.82940612560545,"6",-0.482548086078133,"2","2","3","2"
"1327","1","1",-0.567533059487881,"2",0.758656372471625,"3","3","3","1"
"1328","1","1",-0.567533059487881,"2",-1.83146853665172,"2","2","2","2"
"1329","1","1",-0.567533059487881,"1",0.462190339378529,"3","3","2","1"
"1330","1","1",-0.567533059487881,"2",-0.927247135717776,"2","2","3","1"
"1331","1","2",1.6747648878575,"2",-0.230551957949003,"2","2","2","1"
"1332","1","1",-0.567533059487881,"3",0.532353967210562,"3","3","3","1"
"1333","1","2",1.90672674447943,"3",0.612399796145698,"3","3","3","1"
"1334","1","2",1.75208550673147,"1",0.61931733691787,"3","3","2","1"
"1335","1","1",-0.567533059487881,"1",2.001837271242,"3","3","3","2"
"1336","1","1",-0.567533059487881,"0",-0.140623927910764,"2","2","2","1"
"1337","1","1",-0.567533059487881,"3",1.26857794939175,"3","3","3","1"
"1338","2","1",-0.567533059487881,"0",0.690469184860212,"3","3","2","2"
"1339","1","1",-0.567533059487881,"2",-0.209799335632486,"2","2","2","1"
"1340","2","1",-0.567533059487881,"4",-0.697980070125783,"2","2","2","2"
"1341","1","1",-0.567533059487881,"1",0.103466439335884,"3","3","3","1"
"1342","1","2",1.59744426898352,"1",1.14208577527203,"3","3","3","1"
"1343","1","2",1.2881617934876,"2",-0.50132426817403,"2","2","2","1"
"1344","1","1",-0.567533059487881,"0",0.12125440132147,"3","2","3","1"
"1345","1","1",-0.567533059487881,"0",1.52156229763119,"3","3","3","2"
"1346","1","1",-0.567533059487881,"4",-0.70200265675872,"1","1","2","2"
"1347","2","1",-0.567533059487881,"1",-0.961834839578638,"2","2","3","2"
"1348","1","1",-0.567533059487881,"0",0.807079157876829,"3","3","2","1"
"1349","1","1",-0.567533059487881,"1",-0.0625545391962492,"2","3","3","1"
"1350","1","2",1.13352055573965,"2",-1.00729296465291,"2","2","2","1"
"1351","1","1",-0.567533059487881,"0",2.28051534234951,"4","3","3","2"
"1352","1","1",-0.567533059487881,"1",-1.67236509889176,"2","2","2","1"
"1353","1","2",0.669596842495775,"0",-1.31067653851818,"2","2","2","1"
"1354","1","1",-0.567533059487881,"0",-0.730591333766023,"2","2","2","1"
"1355","1","1",-0.567533059487881,"2",-0.458830803430686,"2","2","2","1"
"1356","1","2",1.82940612560545,"3",2.45048920132289,"4","3","3","1"
"1357","1","1",-0.567533059487881,"1",-0.56160569490296,"2","2","2","1"
"1358","1","1",-0.567533059487881,"3",-0.44005462133479,"2","2","3","1"
"1359","1","1",-0.567533059487881,"0",1.04820486479255,"3","3","3","1"
"1360","1","1",-0.567533059487881,"1",1.14010933505141,"3","3","3","2"
"1361","1","1",-0.567533059487881,"2",-1.79984549312179,"2","1","2","1"
"1362","1","1",-0.567533059487881,"1",1.01658182126262,"3","3","3","1"
"1363","1","1",-0.567533059487881,"3",-2.1071819474283,"1","1","2","1"
"1364","1","2",1.82940612560545,"3",-0.745414635420678,"2","3","2","1"
"1365","1","1",-0.567533059487881,"1",1.90894458087283,"3","3","3","2"
"1366","1","1",-0.567533059487881,"1",0.213158871580329,"3","3","3","1"
"1367","1","1",-0.567533059487881,"3",-1.54093182422048,"2","2","2","1"
"1368","2","1",-0.567533059487881,"1",0.702327826183935,"3","3","2","1"
"1369","1","1",-0.567533059487881,"4",0.195370909594744,"3","2","2","1"
"1370","1","1",-0.567533059487881,"1",0.0510907734894378,"3","2","2","1"
"1371","1","1",-0.567533059487881,"1",-0.148529688793247,"2","3","2","1"
"1372","1","1",-0.567533059487881,"1",0.209205991139088,"3","3","3","1"
"1373","1","1",-0.567533059487881,"1",-1.46385065561628,"2","2","2","1"
"1374","1","1",-0.567533059487881,"4",-1.33340560105532,"2","2","2","2"
"1375","1","2",1.90672674447943,"0",-0.0734249604096626,"2","2","2","1"
"1376","1","2",2.67993293321922,"0",1.08575722898434,"3","3","3","1"
"1377","1","1",-0.567533059487881,"4",1.65991311307463,"3","3","3","2"
"1378","1","2",2.06136798222739,"1",-1.1308204784417,"2","2","2","1"
"1379","2","2",-0.567533059487881,"1",-0.0961540229468003,"2","3","3","1"
"1380","1","1",-0.567533059487881,"3",0.628211317910663,"3","3","2","1"
"1381","1","1",-0.567533059487881,"1",-1.59627215039786,"2","2","2","1"
"1382","1","1",-0.567533059487881,"1",0.0708551756956431,"3","3","2","1"
"1383","1","2",2.44797107659728,"2",1.53836203950646,"3","3","3","1"
"1384","1","2",1.05619993686567,"2",-0.554688154130786,"2","2","2","1"
"1385","1","1",-0.567533059487881,"3",-2.38388357831518,"1","2","2","1"
"1386","1","1",-0.567533059487881,"0",-1.37589906579866,"2","2","2","1"
"1387","1","2",2.13868860110137,"0",-0.786919880053711,"2","2","2","1"
"1388","1","1",-0.567533059487881,"1",-1.00136364399105,"2","2","3","1"
"1389","2","1",-0.567533059487881,"4",-0.0862718218436963,"2","2","2","1"
"1390","1","1",-0.567533059487881,"1",0.544212608534286,"3","3","3","1"
"1391","1","1",-0.567533059487881,"1",-2.1368285507376,"1","1","2","1"
"1392","1","2",1.6747648878575,"3",-0.358032352179034,"2","2","2","1"
"1393","1","1",-0.567533059487881,"3",1.46819841167443,"3","3","3","2"
"1394","1","1",-0.567533059487881,"0",1.1588855171473,"3","3","2","1"
"1395","1","1",-0.567533059487881,"1",1.17963813946382,"3","3","3","1"
"1396","1","1",-0.567533059487881,"0",-0.544805953027684,"2","2","2","1"
"1397","2","2",1.52012365010954,"4",-0.168294090999453,"2","2","2","1"
"1398","1","1",-0.567533059487881,"1",-0.192711386867417,"1","1","2","1"
"1399","1","2",0.901558699117711,"1",-0.733555994096955,"2","2","3","1"
"1400","1","1",-0.567533059487881,"4",0.0491143332688169,"2","3","2","1"
"1401","1","1",-0.567533059487881,"3",-1.22173672859025,"2","2","2","1"
"1402","1","1",-0.567533059487881,"0",0.0283617109523002,"2","2","3","1"
"1403","1","1",-0.567533059487881,"1",0.718139347948903,"3","3","3","1"
"1404","1","1",-0.567533059487881,"0",-0.926258915607467,"2","2","2","1"
"1405","1","2",2.44797107659728,"3",-1.62690697381748,"2","2","2","1"
"1406","1","1",-0.567533059487881,"4",-1.46286243550597,"2","2","2","2"
"1407","1","1",-0.567533059487881,"1",-0.21968153673559,"2","3","2","1"
"1408","1","2",1.82940612560545,"6",-1.01025762498384,"2","2","2","2"
"1409","1","1",-0.567533059487881,"1",-0.612004920528786,"2","2","2","1"
"1410","1","2",1.75208550673147,"0",0.478001861143495,"3","3","3","1"
"1411","1","1",-0.567533059487881,"1",0.108407539887436,"3","3","3","1"
"1412","1","1",-0.567533059487881,"1",-0.513182909497753,"2","2","2","1"
"1413","1","2",1.2881617934876,"1",-0.450925042548203,"2","2","3","1"
"1414","1","2",0.97887931799169,"0",0.0589965343719202,"3","3","3","1"
"1415","1","1",-0.567533059487881,"1",-0.149517908903557,"2","2","2","1"
"1416","1","1",-0.567533059487881,"0",-0.62584000207313,"2","2","2","1"
"1417","1","1",-0.567533059487881,"3",0.656869701109661,"3","3","3","1"
"1418","1","1",-0.567533059487881,"1",-1.92732588735182,"1","2","2","1"
"1419","2","2",2.29332983884932,"2",0.381156290333083,"3","2","2","1"
"1420","1","1",-0.567533059487881,"2",-1.9352316482343,"1","2","2","1"
"1421","2","1",-0.567533059487881,"3",-0.495394947512168,"2","2","3","2"
"1422","1","2",0.97887931799169,"0",1.5996316863457,"3","3","3","1"
"1423","1","2",1.82940612560545,"1",-0.0141317537910442,"2","3","3","1"
"1424","2","2",1.59744426898352,"1",-1.97179579231578,"1","2","2","1"
"1425","1","1",-0.567533059487881,"0",-0.440054621334789,"2","3","2","1"
"1426","1","1",-0.567533059487881,"2",-0.81162538281147,"2","2","2","1"
"1427","1","2",1.75208550673147,"2",-0.5942169585432,"2","3","3","1"
"1428","1","1",-0.567533059487881,"2",0.691457404970523,"3","2","2","1"
"1429","2","1",-0.567533059487881,"2",0.656869701109663,"3","2","2","1"
"1430","1","2",2.3706504577233,"1",0.519507105776528,"3","3","3","1"
"1431","1","2",2.06136798222739,"1",0.916771590121276,"3","3","3","1"
"1432","1","1",-0.567533059487881,"1",0.645011059785938,"3","3","2","1"
"1433","1","1",-0.567533059487881,"0",-0.451913262658514,"2","2","2","1"
"1434","1","1",-0.567533059487881,"1",0.486895842136288,"3","2","3","1"
"1435","1","2",2.29332983884932,"2",-0.789884540384643,"2","2","2","1"
"1436","2","2",0.901558699117711,"0",-0.945035097703363,"2","2","2","2"
"1437","1","2",1.44280303123556,"1",0.777432554567521,"3","3","2","1"
"1438","2","2",2.06136798222739,"4",1.27549549016392,"3","3","2","1"
"1439","1","1",-0.567533059487881,"2",0.916771590121276,"3","3","2","1"
"1440","1","1",-0.567533059487881,"0",-0.472665884975031,"2","2","2","1"
"1441","1","1",-0.567533059487881,"1",-0.898588752518777,"2","2","2","1"
"1442","1","2",1.23625163479536,"1",1.63026650976532,"3","3","3","1"
"1443","1","1",-0.567533059487881,"1",0.279369618971121,"3","3","3","2"
"1444","2","1",-0.567533059487881,"1",0.0026679880842314,"2","2","2","1"
"1445","1","1",-0.567533059487881,"3",0.545200828644596,"3","3","3","1"
"1446","1","2",0.0510318915039472,"1",1.23695490586182,"3","3","3","1"
"1447","1","2",1.59744426898352,"2",-1.46483887572659,"2","2","2","1"
"1448","1","1",-0.567533059487881,"0",-0.309609566773829,"2","2","2","1"
"1449","1","1",-0.567533059487881,"4",0.584729633057009,"3","2","2","1"
"1450","1","1",-0.567533059487881,"4",1.3209536152382,"3","3","3","1"
"1451","1","1",-0.567533059487881,"0",-1.25138333189956,"2","2","2","1"
"1452","1","2",1.98404736335341,"2",0.454284578496046,"3","3","2","1"
"1453","1","1",-0.567533059487881,"2",-0.724662013104162,"2","2","2","1"
"1454","1","2",2.52529169547126,"2",0.27640495864019,"3","2","2","1"
"1455","1","2",0.185932925406318,"2",0.174618287278227,"3","3","3","2"
"1456","1","1",-0.567533059487881,"1",0.0757962762471958,"3","3","3","1"
"1457","1","2",1.98404736335341,"1",-1.59528393028755,"2","2","2","1"
"1458","1","1",-0.567533059487881,"1",-1.33241738094501,"2","2","2","1"
"1459","1","1",-0.567533059487881,"1",-0.525041550821477,"2","2","3","1"
"1460","1","1",-0.567533059487881,"0",0.40092069253929,"3","3","3","1"
"1461","1","1",-0.567533059487881,"3",-0.178176292102557,"2","2","2","1"
"1462","1","1",-0.567533059487881,"0",-1.90262038459406,"2","2","2","1"
"1463","1","1",-0.567533059487881,"2",-0.194976033977831,"2","2","2","1"
"1464","1","1",-0.567533059487881,"1",-0.237469498721176,"2","3","3","1"
"1465","1","1",-0.567533059487881,"3",0.451319918165115,"3","3","3","1"
"1466","1","1",-0.567533059487881,"1",-1.52512030245552,"2","2","2","1"
"1467","1","1",-0.567533059487881,"0",-2.01428925705913,"1","2","2","1"
